query_id,gt_query,transformed_query,gt_answer,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,transformed_query_reasoning,case_no,court,date,subcategory,reference_rules,gt_query_length,transformed_query_length,gt_query_word_count,transformed_query_word_count,length_difference,word_count_difference,length_ratio,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,angle_radians,angle_degrees,angle_similarity
difficulty_2_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?","지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 때, 3일 전까지 의장을 통해야 한다는 조례에 '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 것이 왜 위법한가요?",원본 답변 정보 없음,2,행정,INTERMEDIATE,법리 해석,"이 질문은 지방자치법시행령과 조례의 관계를 이해하고, 법령의 위임 없이 주민의 권리를 제한하는 조례의 위법성을 파악하는 데 중점을 둡니다. 학습자는 법령과 조례의 위임 관계를 이해하고, 법적 절차의 중요성을 인식하게 됩니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,107,43,25,119,18,0.47345132743362833,0.8163897795837571,0.18361022041624286,0.6226427079650134,0.6060575145388043,0.031584475658029805,30.661123991012573,0.8165793483003725,0.6226427079650134,0.6060575145388043,0.6156646698349426,35.2749871768575,0.8040278490174584
difficulty_3_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",지방의회가 행정감사를 위해 요구할 때 3일 전까지 의장을 통해야 한다는 규정을 변경한 조례가 왜 문제가 되었나요?,원본 답변 정보 없음,3,행정,INTERMEDIATE,법리 해석,"이 질문은 지방의회가 행정감사를 수행할 때 절차를 변경하는 조례가 법적으로 문제가 되는 이유를 이해하는 데 중점을 둡니다. 특히, 법령의 위임 없이 주민의 권리를 제한하는 조례가 위법하다는 점과 지방자치법시행령과의 충돌 여부를 파악하는 것이 중요합니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,63,43,16,163,27,0.27876106194690264,0.7234722272641753,0.27652777273582474,0.5735189517748038,0.7436215436393409,0.026001240288292933,37.45970380306244,0.7233640434551347,0.5735189517748038,0.7436215436393409,0.7619775361691788,43.658096906270984,0.7574550171873834
difficulty_4_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?","지방의회가 행정감사를 할 때, 3일 전까지 의장을 통해 요구해야 한다는 규칙에 예외를 두는 것이 왜 문제가 될까요?",원본 답변 정보 없음,4,행정,INTERMEDIATE,법리 해석,"이 질문은 지방의회의 감사 절차에서 규정된 준비기간과 의장 통과 절차의 중요성을 이해하고, 법령의 위임 없이 조례로 예외를 두는 것이 주민의 권리를 제한할 수 있음을 학습하는 데 목적이 있습니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,64,43,17,162,26,0.2831858407079646,0.6936518196717515,0.3063481803282485,0.560897988578803,0.7828553861171598,0.024589015801706176,39.66856551170349,0.6938399730945122,0.560897988578803,0.7828553861171598,0.8042497825162063,46.08011821249296,0.743999343263928
difficulty_5_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?","지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 경우, '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 조례 개정이 법적으로 문제가 되는 이유는 무엇인가?",원본 답변 정보 없음,5,행정,EXPERT,법리 해석,"이 질문은 지방자치법시행령과 조례의 관계를 이해하고, 법령의 위임근거 없이 주민의 권리를 제한하는 조례의 위법성을 분석하는 데 중점을 둡니다. 학습자는 법령과 조례 간의 위임 관계를 이해하고, 조례 개정 시 법적 한계를 파악할 수 있습니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,102,43,23,124,20,0.45132743362831856,0.7513239994246605,0.24867600057533945,0.586401655105429,0.7053157870439678,0.02734489762857024,35.56989371776581,0.7515027971357142,0.586401655105429,0.7053157870439678,0.7207302706785491,41.29480267720229,0.7705844295710984
difficulty_6_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?","지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 때, 3일 전까지 의장을 통해야 한다는 조례에 '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 개정조례안이 왜 위법한가요?",원본 답변 정보 없음,6,행정,ADVANCED,법리 해석,"이 질문은 지방의회의 감사·조사위원회의 권한과 절차에 대한 이해를 돕기 위해 출제되었습니다. 특히, 법령의 위임 없이 주민의 권리를 제한하는 조례의 위법성을 이해하는 것이 중요합니다. 또한, 지방자치법시행령과의 충돌 여부를 통해 법령과 조례 간의 관계를 파악할 수 있습니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,111,43,25,115,18,0.4911504424778761,0.8220402158965161,0.1779597841034839,0.6262751538693837,0.596742252700896,0.031989818731073524,30.259945809841156,0.822459822185948,0.6262751538693837,0.596742252700896,0.605811606316208,34.71044822195969,0.8071641765446684
difficulty_7_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",지방의회가 행정감사를 위해 요구할 때 3일 전까지 의장을 통해야 한다는 규정을 변경하는 것이 왜 문제가 될 수 있을까요?,원본 답변 정보 없음,7,행정,BASIC,법리 해석,"이 질문은 지방의회가 행정감사를 수행할 때 절차를 변경하는 것이 법적으로 어떤 문제를 일으킬 수 있는지를 이해하는 데 도움을 줍니다. 특히, 법령의 위임 없이 주민의 권리를 제한하는 조례가 왜 위법한지를 설명할 수 있습니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,67,43,18,159,25,0.29646017699115046,0.7221301059882914,0.2778698940117086,0.572895734953279,0.7455183185847117,0.025985328810596835,37.48325365781784,0.722205153684655,0.572895734953279,0.7455183185847117,0.7639196683103179,43.769372881214956,0.7568368173265836
difficulty_8_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,원본 답변 정보 없음,8,행정,INTRODUCTORY,사실관계 이해,이 질문은 학생들이 지방의회가 만든 규칙이 왜 문제가 되었는지 이해하도록 돕기 위해 만들어졌습니다. 학생들은 법령의 위임 없이 주민의 권리를 제한하는 것이 왜 위법인지 배우게 됩니다.,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,30,43,7,196,36,0.13274336283185842,0.4778455036980733,0.5221544963019267,0.4945135440698046,1.0221893050088873,0.019082919717008755,51.402882516384125,0.4781026113009901,0.4945135440698046,1.0221893050088873,1.072595883372862,61.45521724037126,0.6585821264423819
difficulty_9_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,원본 답변 정보 없음,9,행정,INTRODUCTORY,사실관계 이해,"이 질문은 전라북도의회가 만든 개정조례안이 왜 문제가 되었는지를 이해하는 데 도움을 줍니다. 이 규칙이 법령의 위임 없이 주민의 권리를 제한하고, 지방자치법시행령과 충돌하여 위법하다는 점을 파악하는 것이 중요합니다.",97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,30,43,7,196,36,0.13274336283185842,0.47786814522010534,0.5221318547798947,0.4945717821747331,1.0219511829057368,0.01908726078371013,51.39096438884735,0.47792329148553137,0.4945717821747331,1.0219511829057368,1.0725701086126078,61.45374045539074,0.6585903308033848
difficulty_10_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,원본 답변 정보 없음,10,행정,INTRODUCTORY,사실관계 이해,이 질문은 어린이들이 법률 문서에서 규칙 변경이 왜 문제가 되었는지를 이해하도록 돕기 위해 만들어졌습니다. 이 질문을 통해 학생들은 법령의 위임 없이 규칙을 변경하는 것이 왜 문제가 되는지를 배울 수 있습니다.,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",226,30,43,7,196,36,0.13274336283185842,0.47786814522010534,0.5221318547798947,0.4945717821747331,1.0219511829057368,0.01908726078371013,51.39096438884735,0.47792329148553137,0.4945717821747331,1.0219511829057368,1.0725701086126078,61.45374045539074,0.6585903308033848
difficulty_1_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","여객자동차운수사업법에 따라 개인택시운송사업자의 운전면허가 음주운전으로 인해 취소된 경우, 해당 사업자의 개인택시운송사업면허 취소가 적법한지 설명하시오.",원본 답변 정보 없음,1,행정,INTERMEDIATE,법리 해석,"이 질문은 여객자동차운수사업법에 따른 개인택시운송사업면허 취소의 적법성을 이해하고, 음주운전으로 인한 운전면허 취소가 사업면허 취소에 미치는 영향을 분석하는 데 목적이 있습니다. 이를 통해 법률 조항의 적용과 권한 위임의 적법성을 평가할 수 있습니다.",2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,84,14,14,5,0,1.0632911392405062,0.8340220827609777,0.16597791723902233,0.6344796430429713,0.576094695810868,0.03328192116050615,29.046342432498932,0.8338442668634087,0.6344796430429713,0.576094695810868,0.5844383760911604,33.48585233550301,0.8139674870249832
difficulty_2_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","개인택시운송사업자가 음주운전으로 운전면허가 취소된 경우, 여객자동차운수사업법에 따라 개인택시운송사업 면허도 자동으로 취소되는 이유는 무엇인가요?",원본 답변 정보 없음,2,행정,BASIC,법리 해석,이 질문은 여객자동차운수사업법의 규정에 따라 운전면허 취소가 개인택시운송사업 면허 취소로 이어지는 법적 근거를 이해하는 데 중점을 둡니다. 이를 통해 법률이 어떻게 개인의 사업 활동에 영향을 미치는지 이해할 수 있습니다.,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,80,14,13,1,1,1.0126582278481013,0.8145072805599263,0.18549271944007373,0.621479421017385,0.6090637375618371,0.03149352719956197,30.752556443214417,0.8144484287128364,0.621479421017385,0.6090637375618371,0.6189169306458603,35.46132799519887,0.8029926222488951
difficulty_3_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","음주운전으로 운전면허가 취소된 경우, 개인택시 면허도 취소될 수 있나요?",원본 답변 정보 없음,3,행정,BASIC,법리 해석,이 질문은 음주운전으로 인한 운전면허 취소가 개인택시 면허 취소에 미치는 영향을 이해하는 데 중점을 둡니다. 여객자동차운수사업법에 따라 운전면허 취소가 개인택시 면허 취소로 이어질 수 있는지 확인하는 것이 목표입니다.,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,40,14,9,39,5,0.5063291139240507,0.7929572467730523,0.20704275322694765,0.6084110089385707,0.6436257485619671,0.02991823894778318,32.42442721128464,0.7932797588767784,0.6084110089385707,0.6436257485619671,0.6551488486706538,37.537263981683516,0.7914596445462027
difficulty_4_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","개인택시 운전자가 음주운전으로 운전면허가 취소되면, 개인택시 면허도 취소될 수 있나요?",원본 답변 정보 없음,4,행정,BASIC,법리 해석,"이 질문은 개인택시 운전자가 음주운전으로 인해 운전면허가 취소될 경우, 그에 따른 개인택시 면허의 취소가 법적으로 적법한지를 이해하는 데 목적이 있습니다. 이는 여객자동차운수사업법의 규정과 권한 위임의 적법성을 이해하는 데 도움이 됩니다.",2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,48,14,10,31,4,0.6075949367088608,0.7977432249470888,0.20225677505291118,0.6112463945100048,0.6360014700808709,0.030162416634563743,32.15384215116501,0.7977123011943519,0.6112463945100048,0.6360014700808709,0.6472530247793027,37.08486659693054,0.7939729633503859
difficulty_5_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","개인택시운송사업자의 운전면허가 음주운전으로 인해 취소된 경우, 여객자동차운수사업법에 따라 개인택시운송사업 면허도 자동으로 취소되어야 하는가?",원본 답변 정보 없음,5,행정,INTERMEDIATE,법리 해석,"이 질문은 여객자동차운수사업법의 규정에 따라 운전면허 취소가 개인택시운송사업 면허 취소로 이어지는 법적 연관성을 이해하는 데 중점을 둡니다. 특히, 법률 조항의 해석과 그 적용에 대한 이해를 요구합니다.",2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,78,14,13,1,1,0.9873417721518988,0.8394271700466633,0.16057282995333666,0.6383082241537859,0.56664125912793,0.03385012127183984,28.541991651058197,0.8392615160715522,0.6383082241537859,0.56664125912793,0.5745679828685769,32.92032046171445,0.8171093307682531
difficulty_6_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","개인택시운송사업자의 운전면허가 취소된 경우, 개인택시운송사업 면허도 자동으로 취소되는 이유는 무엇인가요?",원본 답변 정보 없음,6,행정,BASIC,법리 해석,이 질문은 여객자동차운수사업법의 규정에 따라 운전면허 취소가 개인택시운송사업 면허 취소로 이어지는 법적 근거를 이해하는 데 중점을 둡니다. 이를 통해 법률이 어떻게 개인의 사업 활동에 영향을 미치는지 파악할 수 있습니다.,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,58,14,10,21,4,0.7341772151898734,0.7780255802977922,0.22197441970220777,0.6001731662971758,0.6661857879611534,0.028984075103034235,33.501704692840576,0.7777707107562719,0.6001731662971758,0.6661857879611534,0.6792794712859225,38.919846814561346,0.7837786288079925
difficulty_7_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?","개인택시 운전자가 음주운전으로 운전면허가 취소되면, 개인택시 면허도 자동으로 취소되는 이유는 무엇인가요?",원본 답변 정보 없음,7,행정,BASIC,법리 해석,"이 질문은 여객자동차운수사업법에 따라 개인택시 운전자의 운전면허가 취소될 경우, 사업면허도 취소되는 법적 근거를 이해하는 데 목적이 있습니다. 이를 통해 법률이 어떻게 개인의 자격을 제한하고 있는지를 학습할 수 있습니다.",2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,58,14,11,21,3,0.7341772151898734,0.7884874318816526,0.2115125681183474,0.605934577980879,0.6503431828106634,0.029559500661415484,32.83007079362869,0.7883403511412048,0.605934577980879,0.6503431828106634,0.662450477795002,37.95561651407847,0.7891354638106751
difficulty_8_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",왜 개인택시 운전자가 운전면허가 취소되면 택시 면허도 취소될까요?,원본 답변 정보 없음,8,행정,INTRODUCTORY,사실관계 이해,이 질문은 개인택시 운전자의 운전면허 취소가 택시 면허 취소로 이어지는 이유를 이해하는 데 도움을 줍니다. 법률이 어떻게 개인의 행동에 따라 면허를 관리하는지를 배우는 것이 목표입니다.,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,36,14,8,43,6,0.45569620253164556,0.7277982221586745,0.2722017778413255,0.575482649487084,0.7376718496922187,0.02610055573788182,37.31336045265198,0.7274720484077619,0.575482649487084,0.7376718496922187,0.7556904352857523,43.29787256027767,0.759456263554013
difficulty_9_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",왜 운전면허가 취소되면 개인택시 면허도 취소될까요?,원본 답변 정보 없음,9,행정,INTRODUCTORY,사실관계 이해,이 질문은 운전면허와 개인택시 면허의 관계를 이해하는 데 도움을 줍니다. 운전면허가 취소되면 개인택시 면허도 취소되는 이유는 법적 규정에 따라 운전 능력이 없는 사람에게 택시 운행을 허용할 수 없기 때문입니다.,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,28,14,6,51,8,0.35443037974683544,0.7292926868274459,0.27070731317255414,0.5761482168989821,0.7356644881803623,0.026186574922900867,37.18750649690628,0.7290063753815161,0.5761482168989821,0.7356644881803623,0.753508725049699,43.172869771631326,0.760150723490937
difficulty_10_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",자동차 운전면허가 취소되면 개인택시 면허도 취소되나요?,원본 답변 정보 없음,10,행정,INTRODUCTORY,사실관계 이해,이 질문은 운전면허 취소가 개인택시운송사업 면허에 미치는 영향을 이해하는 데 도움을 줍니다. 법률이 어떻게 개인의 자격에 영향을 미치는지를 배우는 것이 목표입니다.,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",79,30,14,6,49,8,0.379746835443038,0.7447815194323546,0.2552184805676454,0.5832732527115259,0.7144622959328085,0.026998876095529423,36.03857880830765,0.74480984157357,0.5832732527115259,0.7144622959328085,0.7305889512397706,41.85966346492795,0.7674463140837335
difficulty_1_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",군복무 중 발생한 질병과 군복무 간의 인과관계를 인정하기 위해서는 어떤 조건들이 충족되어야 하나요?,원본 답변 정보 없음,1,행정,INTERMEDIATE,법리 해석,"이 질문은 군복무 중 발생한 질병과 군복무 간의 인과관계를 인정하기 위한 법적 기준을 이해하는 데 목적이 있습니다. 특히, 국가유공자로 인정받기 위해 필요한 인과관계의 요건을 분석하고, 질병의 발생 시점과 군복무 중의 외상력, 과중한 업무의 유무가 어떻게 평가되는지를 학습하는 것이 중요합니다.",2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",191,55,47,13,136,34,0.2879581151832461,0.5598695538384094,0.4401304461615906,0.5158633140726803,0.9384979949535809,0.020738670997853766,47.219097554683685,0.5601987556197088,0.5158633140726803,0.9384979949535809,0.9765679684178288,55.95322299800666,0.6891487611221851
difficulty_2_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",군복무 중 발생한 질병이 국가유공자 등록에 영향을 미치기 위해서는 어떤 조건들이 충족되어야 하나요?,원본 답변 정보 없음,2,행정,INTERMEDIATE,법리 해석,"이 질문은 군복무 중 발생한 질병이 국가유공자 등록에 영향을 미치기 위해 필요한 조건들을 이해하는 데 중점을 둡니다. 특히, 질병과 군복무 간의 인과관계가 어떻게 인정되는지를 파악하는 것이 중요합니다.",2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",191,55,47,13,136,34,0.2879581151832461,0.47909053436199767,0.5209094656380023,0.49481786928963634,1.0209456086046493,0.019041487685049437,51.51690500974655,0.4793255239394938,0.49481786928963634,1.0209456086046493,1.0711780223079814,61.37397978541768,0.6590334456365685
