query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,length_difference,word_count_difference
difficulty_2_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 때, 3일 전까지 의장을 통해야 한다는 조례에 '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 것이 왜 위법한가요?",2,행정,INTERMEDIATE,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.8164070969657493,0.1835929030342507,0.622632251125982,0.6060844875792697,0.03158262161483745,30.662982642650604,0.8167459794806149,0.622632251125982,0.6060844875792697,119,18
difficulty_3_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,지방의회가 행정감사를 위해 요구할 때 3일 전까지 의장을 통해야 한다는 규정을 변경한 조례가 왜 문제가 되었나요?,3,행정,INTERMEDIATE,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.7235207544550927,0.2764792455449073,0.5735635826083679,0.7434858668194159,0.02600706823857438,37.451085329055786,0.7232755999958087,0.5735635826083679,0.7434858668194159,163,27
difficulty_4_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회가 행정감사를 할 때, 3일 전까지 의장을 통해 요구해야 한다는 규칙에 예외를 두는 것이 왜 문제가 될까요?",4,행정,INTERMEDIATE,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.6935657060846816,0.3064342939153184,0.5609052926674225,0.7828321698382151,0.024589037460648795,39.66852968931198,0.6935177405978834,0.5609052926674225,0.7828321698382151,162,26
difficulty_5_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 경우, '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 조례 개정이 법적으로 문제가 되는 이유는 무엇인가?",5,행정,EXPERT,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.7511584235859683,0.2488415764140317,0.5863020471610093,0.7056055063123151,0.02733303672990527,35.58576285839081,0.7514539632426391,0.5863020471610093,0.7056055063123151,124,20
difficulty_6_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 때, 3일 전까지 의장을 통해야 한다는 조례에 '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 개정조례안이 왜 위법한가요?",6,행정,ADVANCED,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.8219118775628116,0.1780881224371884,0.6262755388160336,0.5967412712469786,0.03198901597859854,30.260730266571045,0.8217361777972485,0.6262755388160336,0.5967412712469786,115,18
difficulty_7_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,지방의회가 행정감사를 위해 요구할 때 3일 전까지 의장을 통해야 한다는 규정을 변경하는 것이 왜 문제가 될 수 있을까요?,7,행정,BASIC,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.7221002619586815,0.2778997380413185,0.5728849026714945,0.7455513233753747,0.02598042399558728,37.49051886796951,0.7221617012443389,0.5728849026714945,0.7455513233753747,159,25
difficulty_8_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,8,행정,INTRODUCTORY,사실관계 이해,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.4778418552088204,0.5221581447911796,0.49462799980136185,1.0217213752589642,0.019092946150137468,51.375363767147064,0.4776579794160831,0.49462799980136185,1.0217213752589642,196,36
difficulty_9_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,9,행정,INTRODUCTORY,사실관계 이해,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.47764818597200775,0.5223518140279922,0.4945844839457741,1.0218992557591826,0.019089397359648673,51.38510054349899,0.47745354598780665,0.4945844839457741,1.0218992557591826,196,36
difficulty_10_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,10,행정,INTRODUCTORY,사실관계 이해,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.47764818597200775,0.5223518140279922,0.4945844839457741,1.0218992557591826,0.019089397359648673,51.38510054349899,0.47745354598780665,0.4945844839457741,1.0218992557591826,196,36
difficulty_1_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"여객자동차운수사업법에 따라 개인택시운송사업자의 운전면허가 음주운전으로 인해 취소된 경우, 해당 사업자의 개인택시운송사업면허 취소가 적법한지 설명하시오.",1,행정,INTERMEDIATE,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.8340514659068536,0.16594853409314636,0.6344918104798386,0.5760644715709466,0.033282434433143965,29.045879065990448,0.8339338386075497,0.6344918104798386,0.5760644715709466,5,0
difficulty_2_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시운송사업자가 음주운전으로 운전면허가 취소된 경우, 여객자동차운수사업법에 따라 개인택시운송사업 면허도 자동으로 취소되는 이유는 무엇인가요?",2,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.8145023496591375,0.18549765034086252,0.6215081409430571,0.6089893826372591,0.03149836784907593,30.747676730155945,0.8142227849413501,0.6215081409430571,0.6089893826372591,1,1
difficulty_3_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"음주운전으로 운전면허가 취소된 경우, 개인택시 면허도 취소될 수 있나요?",3,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7929553846530244,0.2070446153469756,0.6084674512097445,0.6434732835944094,0.029925751806919032,32.41603600978851,0.7928953182086502,0.6084674512097445,0.6434732835944094,39,5
difficulty_4_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시 운전자가 음주운전으로 운전면허가 취소되면, 개인택시 면허도 취소될 수 있나요?",4,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7977955354783783,0.20220446452162166,0.6112418417841444,0.6360136555460852,0.030158985403026875,32.15761411190033,0.7980014202449972,0.6112418417841444,0.6360136555460852,31,4
difficulty_5_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시운송사업자의 운전면허가 음주운전으로 인해 취소된 경우, 여객자동차운수사업법에 따라 개인택시운송사업 면허도 자동으로 취소되어야 하는가?",5,행정,INTERMEDIATE,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.8394499793233623,0.1605500206766377,0.6383354953892237,0.5665743284262332,0.03385429690883012,28.538347899913788,0.8392051599408674,0.6383354953892237,0.5665743284262332,1,1
difficulty_6_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시운송사업자의 운전면허가 취소된 경우, 개인택시운송사업 면허도 자동으로 취소되는 이유는 무엇인가요?",6,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7781772253856121,0.22182277461438793,0.6002276295365847,0.6660346021926147,0.028989026463416185,33.49581176042557,0.7781009868220963,0.6002276295365847,0.6660346021926147,21,4
difficulty_7_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,"개인택시 운전자가 음주운전으로 운전면허가 취소되면, 개인택시 면허도 자동으로 취소되는 이유는 무엇인가요?",7,행정,BASIC,법리 해석,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7884566710883898,0.2115433289116102,0.6059027147049569,0.6504299712321768,0.029553303300010384,32.837164998054504,0.7884053992291591,0.6059027147049569,0.6504299712321768,21,3
difficulty_8_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,왜 개인택시 운전자가 운전면허가 취소되면 택시 면허도 취소될까요?,8,행정,INTRODUCTORY,사실관계 이해,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7277865195021109,0.27221348049788907,0.5754609372629691,0.7377374123015906,0.026097454168023133,37.317913830280304,0.7275585179541508,0.5754609372629691,0.7377374123015906,43,6
difficulty_9_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,왜 운전면허가 취소되면 개인택시 면허도 취소될까요?,9,행정,INTRODUCTORY,사실관계 이해,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7291952407172075,0.27080475928279246,0.5760366650404796,0.736000606714379,0.026175758649787596,37.20328623056412,0.7293128482299238,0.5760366650404796,0.736000606714379,51,8
difficulty_10_doc_17,"청구인이 음주운전을 하여 청구인의 자동차운전면허가 취소된 사실이 분명하다면, 청구인에 대한 피청구인의 개인택시운송사업 면허취소처분은 적법한가?",원본 답변 정보 없음,자동차 운전면허가 취소되면 개인택시 면허도 취소되나요?,10,행정,INTRODUCTORY,사실관계 이해,2005-05168,국민권익위원회,2005-08-16,청구이의,"여객자동차운수사업법 제67조, 여객자동차운수사업법 제76조제1항제15호",0.7448316138071049,0.25516838619289506,0.5833176050066055,0.7143319375534295,0.02700388533859782,36.031708121299744,0.744734300222845,0.5833176050066055,0.7143319375534295,49,8
difficulty_1_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병과 군복무 간의 인과관계를 인정하기 위해서는 어떤 조건들이 충족되어야 하나요?,1,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.5601037815926804,0.43989621840731963,0.5159563566158726,0.9381484251089401,0.020745874795819547,47.202353954315186,0.5603138016290643,0.5159563566158726,0.9381484251089401,136,34
difficulty_2_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자 등록에 영향을 미치기 위해서는 어떤 조건들이 충족되어야 하나요?,2,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.47922955284683866,0.5207704471531613,0.4949520898266764,1.0203975709046562,0.019052440431810615,51.48671442270279,0.4790778094251493,0.4949520898266764,1.0203975709046562,136,34
difficulty_3_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해 어떤 조건이 필요한가요?,3,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.4937216401500363,0.5062783598499637,0.49842914259460835,1.0063032325807213,0.019258058133492056,50.92631536722183,0.49376526511987606,0.49842914259460835,1.0063032325807213,149,37
difficulty_4_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해서는 어떤 조건이 필요한가요?,4,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.49445131944626797,0.505548680553732,0.49858260524171816,1.0056856967867727,0.01928674358306907,50.8490846157074,0.49460109285607246,0.49858260524171816,1.0056856967867727,147,37
difficulty_5_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병과 군복무 간의 인과관계를 인정하기 위해 필요한 법적 기준은 무엇인가요?,5,행정,ADVANCED,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.531646514028622,0.46835348597137805,0.5081989309045063,0.9677333799584598,0.01993697965860088,49.15804886817932,0.531533497381055,0.5081989309045063,0.9677333799584598,139,34
difficulty_6_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해서는 어떤 조건이 충족되어야 하나요?,6,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.49873024959335566,0.5012697504066443,0.4996609759387787,1.0013570163672854,0.01942405040925051,50.482568204402924,0.49881797469717526,0.4996609759387787,1.0013570163672854,143,36
difficulty_7_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군복무 중 발생한 질병이 국가유공자로 인정받기 위해서는 어떤 조건이 필요한가요?,7,행정,INTERMEDIATE,법리 해석,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.4944411202445223,0.5055588797554778,0.49862139034539177,1.005529685173166,0.019290350253750213,50.83939051628113,0.4944275197148329,0.49862139034539177,1.005529685173166,147,37
difficulty_8_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,"군복무 중에 아프게 된 병이 군대에 가기 전부터 있었던 병이라면, 그 병이 군대 때문에 생긴 것이라고 할 수 있을까요?",8,행정,INTRODUCTORY,사실관계 이해,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.5285442635795792,0.4714557364204208,0.5073564150067625,0.9710009973692185,0.01981811354548944,49.45888942480087,0.5285058428717377,0.5073564150067625,0.9710009973692185,125,28
difficulty_9_doc_18,"군에 입대한 지 채 한 달도 되기 전에 통증이 나타나기 시작하여 입대 후 6개월만에 “좌측 고관절부 대퇴골두 변형 및 관절염, 좌측 대퇴골두 무혈성괴사”으로 진단되었고, 달리 무리한 훈련이나 과중한 업무 등의 발병원인이 될 수 있는 객관적인 증거나 특별한 외상력 등의 기록도 없다면, 청구인의 상이와 군복무와의 인과관계를 인정하기 곤란한가요?",원본 답변 정보 없음,군대에 가기 전에 아프기 시작했어요. 군대에서 아픈 것과 관련이 있을까요?,9,행정,INTRODUCTORY,사실관계 이해,2001-01460,국민권익위원회,2001-03-26,행정처분취소,"국가유공자등예우및지원에관한법률 제4조 제1항 제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조 제1항, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조 제1항 제2호",0.5580614333703084,0.44193856662969155,0.5154733738410191,0.939964410864832,0.0206356695766682,47.45977962017059,0.5578441200820521,0.5154733738410191,0.939964410864832,150,37
