query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_distance,manhattan_distance,length_difference,word_count_difference
difficulty_10_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,"자동차보험 환자가 병원에서 진료를 받을 때, 병원은 무엇을 해야 하나요?",10,행정,INTRODUCTORY,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,체납자에 대한 공매통지가 공매의 절차적 요건으로 간주되는 이유는 무엇인가?,1,행정,INTERMEDIATE,법리 해석,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_2_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,"체납자에게 공매통지를 하지 않거나 부적절하게 한 경우, 공매처분이 위법하게 되는 이유는 무엇인가요?",2,행정,INTERMEDIATE,법리 해석,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,공매통지가 체납자에게 왜 중요한가요?,3,행정,BASIC,사실관계 이해,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_4_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,체납자가 압류된 재산을 매수할 수 없는 이유는 무엇인가요?,4,행정,BASIC,사실관계 이해,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,"체납자에 대한 공매통지가 공매의 절차적 요건으로서 어떤 역할을 하며, 공매통지의 하자가 공매처분의 위법사유가 되는 이유는 무엇인가?",5,행정,ADVANCED,법리 해석,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_6_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,"체납자에게 공매통지를 하지 않거나 부적절하게 한 경우, 공매처분이 위법한 이유는 무엇인가요?",6,행정,INTERMEDIATE,법리 해석,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,공매통지가 체납자에게 왜 중요한가요?,7,행정,BASIC,사실관계 이해,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_8_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,왜 체납자에게 공매통지를 해야 하나요?,8,행정,INTRODUCTORY,사실관계 이해,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,왜 체납자에게 공매통지를 해야 하나요?,9,행정,INTRODUCTORY,사실관계 이해,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_10_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,원본 답변 정보 없음,공매통지는 왜 체납자에게 중요한가요?,10,행정,INTRODUCTORY,사실관계 이해,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,"국가연구개발사업의 중간평가 결과 통보가 청구인의 법률상 지위나 권리·의무에 직접적인 변동을 초래하지 않는 경우, 해당 통보가 행정심판의 대상이 되는 처분으로 인정될 수 있는가?",1,행정,INTERMEDIATE,법리 해석,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.19269586851506987,0.8073041314849301,0.0,0.0,0,0
difficulty_2_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,국가연구개발사업의 중간평가 결과 통보가 행정심판의 대상이 되는 처분이 아닌 이유는 무엇인가요?,2,행정,BASIC,법리 해석,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,중간평가 결과 통보가 법적 효력을 가지려면 어떤 조건이 필요할까요?,3,행정,INTERMEDIATE,법리 해석,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.055664354460309234,0.9443356455396907,0.0,0.0,0,0
difficulty_4_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,국가연구개발사업의 중간평가 결과 통보가 법적으로 어떤 의미를 가지나요?,4,행정,BASIC,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,국가연구개발사업의 중간평가 결과 통보가 행정심판의 대상이 되는 처분에 해당하지 않는 이유는 무엇인가?,5,행정,INTERMEDIATE,법리 해석,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.11864470414121321,0.8813552958587868,0.0,0.0,0,0
difficulty_6_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,국가연구개발사업의 중간평가 결과 통보가 행정심판의 대상이 되는 처분에 해당하는지 여부를 판단하는 기준은 무엇인가요?,6,행정,INTERMEDIATE,법리 해석,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,"국가연구개발사업에서 중간평가 결과가 단순한 통지에 불과하다면, 왜 행정심판의 대상이 되지 않는지 설명해 보세요.",7,행정,BASIC,법리 해석,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.0,1.0,0.0,0.0,0,0
difficulty_8_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,이 사건 통보는 왜 행정심판의 대상이 되지 않나요?,8,행정,INTRODUCTORY,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,이 사건 통보는 어떤 내용을 담고 있나요?,9,행정,INTRODUCTORY,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.03787354763798574,0.9621264523620142,0.0,0.0,0,0
difficulty_10_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,이 사건 통보는 왜 행정심판의 대상이 되지 않나요?,10,행정,INTRODUCTORY,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"대법원 판결에 따르면, 기간제 근로자인 甲이 근로계약 갱신에 대한 정당한 기대권을 가질 수 있는 조건은 무엇이며, 김해시시설관리공단이 甲과의 재계약을 거절한 것이 부당해고에 해당하는지 판단하기 위해 고려해야 할 요소는 무엇인가?",1,행정,ADVANCED,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.055664354460309234,0.9443356455396907,0.0,0.0,0,0
difficulty_2_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,기간제 근로자가 근로계약 갱신에 대한 정당한 기대권을 가질 수 있는 조건은 무엇인가요?,2,행정,INTERMEDIATE,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 만료된 후에도 근로자가 계속 일할 수 있을 것이라고 기대할 수 있는 경우는 어떤 상황인가요?,3,행정,BASIC,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_4_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"근로계약이 만료되었을 때, 근로자가 계속 일할 수 있을 것이라고 기대할 수 있는 경우는 언제인가요?",4,행정,BASIC,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"대법원 판례에 따르면, 기간제 근로자가 근로계약 갱신에 대한 정당한 기대권을 가질 수 있는 요건은 무엇인가요?",5,행정,INTERMEDIATE,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_6_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"근로계약이 만료된 후에도 근로자가 계속 근무할 수 있을 것이라는 정당한 기대권이 인정되는 경우, 사용자가 근로계약 갱신을 거절하면 부당해고로 간주될 수 있는 이유는 무엇인가요?",6,행정,ADVANCED,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 만료된 후에도 근로자가 계속 일할 수 있을 것이라고 기대할 수 있는 경우는 어떤 경우인가요?,7,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_8_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 끝나면 일자리가 자동으로 없어지나요?,8,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,왜 어떤 사람들은 일을 계속할 수 있다고 기대할까요?,9,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_10_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 끝나면 일을 계속할 수 있을까요?,10,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 때, 전라북도의회행정사무감사및조사에관한조례 중 개정조례안이 지방자치법시행령의 위임근거 없이 주민의 권리를 제한하는 것이 왜 위법한가?",1,행정,ADVANCED,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.4594693848946565,0.5405306151053435,0.0,0.0,0,0
difficulty_2_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 때, 3일 전까지 의장을 통해야 한다는 조례에 '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 것이 왜 위법한가요?",2,행정,INTERMEDIATE,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,지방의회가 행정감사를 위해 요구할 때 3일 전까지 의장을 통해야 한다는 규정을 변경한 조례가 왜 문제가 되었나요?,3,행정,INTERMEDIATE,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.29902110230882706,0.7009788976911729,0.0,0.0,0,0
difficulty_4_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회가 행정감사를 할 때, 3일 전까지 의장을 통해 요구해야 한다는 규칙에 예외를 두는 것이 왜 문제가 될까요?",4,행정,INTERMEDIATE,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 경우, '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 조례 개정이 법적으로 문제가 되는 이유는 무엇인가?",5,행정,EXPERT,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.38286855499844047,0.6171314450015595,0.0,0.0,0,0
difficulty_6_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 요구 등을 할 때, 3일 전까지 의장을 통해야 한다는 조례에 '위원회의 의결로 그러하지 아니할 수 있다'는 단서를 추가한 개정조례안이 왜 위법한가요?",6,행정,ADVANCED,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,지방의회가 행정감사를 위해 요구할 때 3일 전까지 의장을 통해야 한다는 규정을 변경하는 것이 왜 문제가 될 수 있을까요?,7,행정,BASIC,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.0,1.0,0.0,0.0,0,0
difficulty_8_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,왜 전라북도의회가 만든 새로운 규칙이 문제가 되었나요?,8,행정,INTRODUCTORY,사실관계 이해,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.0,1.0,0.0,0.0,0,0
